kata,label,probabilitas
drama,anger,0.0019141226458863085
duga,anger,0.0008112634754658944
dugaan,anger,0.0008112634754658944
duit,anger,0.0017206336458899202
dukung,anger,0.0008112634754658944
dulu,anger,0.0008112634754658944
dunia,anger,0.001140178617302631
edar,anger,0.0008112634754658944
edit,anger,0.0008112634754658944
edukasi,anger,0.0008112634754658944
efektif,anger,0.0008112634754658944
efektivitas,anger,0.0008112634754658944
efisien,anger,0.0008112634754658944
eh,anger,0.0008112634754658944
ekspektasi,anger,0.0008112634754658944
elemen,anger,0.0008112634754658944
emosi,anger,0.0028251538207903835
endap,anger,0.0008112634754658944
ersangka,anger,0.0011655484942733765
etik,anger,0.0008112634754658944
evakuasi,anger,0.0008112634754658944
evaluasi,anger,0.0008112634754658944
fasilitas,anger,0.0008112634754658944
formalitas,anger,0.0011891275166975835
frustrasi,anger,0.0013949719705290964
fungsi,anger,0.0008112634754658944
gabung,anger,0.0008112634754658944
gagal,anger,0.0013195591941844967
gaji,anger,0.0026635540391587273
ganda,anger,0.0012754633113026654
gantung,anger,0.0008112634754658944
garang,anger,0.0013442883420383277
garda,anger,0.0008112634754658944
gaya,anger,0.0020880219470097014
gede,anger,0.0020373345576741725
gelar,anger,0.0008112634754658944
gelintir,anger,0.0008112634754658944
gerak,anger,0.001335757733949408
geram,anger,0.002948464263740283
gercep,anger,0.0013511653195875074
gila,anger,0.0017114773080914119
gilir,anger,0.0011679300938477674
gimana,anger,0.0023398706211124735
gitu,anger,0.0008112634754658944
goblok,anger,0.001603799673083777
good,anger,0.0008112634754658944
gue,anger,0.0008112634754658944
guna,anger,0.0008112634754658944
habis,anger,0.0008112634754658944
hack,anger,0.0008112634754658944
hadang,anger,0.0008112634754658944
hadap,anger,0.0008112634754658944
hadir,anger,0.0008112634754658944
hah,anger,0.0008112634754658944
hak,anger,0.0008112634754658944
halau,anger,0.0008112634754658944
hancur,anger,0.0008112634754658944
hantu,anger,0.0008112634754658944
haram,anger,0.0008112634754658944
harap,anger,0.0031944642501856154
harga,anger,0.0008112634754658944
haru,anger,0.0008112634754658944
hasil,anger,0.001076041092622075
hati,anger,0.0008112634754658944
headline,anger,0.0008112634754658944
hebat,anger,0.0008112634754658944
heboh,anger,0.0008112634754658944
henti,anger,0.0008112634754658944
heran,anger,0.0017101037124042549
hibur,anger,0.0008112634754658944
hidup,anger,0.0008112634754658944
hilang,anger,0.0026819094367414825
himbau,anger,0.0008112634754658944
hitung,anger,0.0008112634754658944
hoaks,anger,0.0008112634754658944
hobi,anger,0.0012706097835843034
hormat,anger,0.0022031495588206067
hubung,anger,0.0008112634754658944
hujan,anger,0.0008112634754658944
hukum,anger,0.006304408761550984
humanis,anger,0.0008112634754658944
ikhlas,anger,0.0012288138378089204
ikut,anger,0.0008112634754658944
ilang,anger,0.0011642750266351773
ilangnya,anger,0.0011655484942733765
ilmu,anger,0.0008112634754658944
ilusi,anger,0.0013008592981194193
imbang,anger,0.0008112634754658944
imbas,anger,0.0008112634754658944
indah,anger,0.0008112634754658944
independen,anger,0.0008112634754658944
indonesia,anger,0.0011177306600550054
informasi,anger,0.0008112634754658944
ini,anger,0.0008112634754658944
inovasi,anger,0.0008112634754658944
inovatif,anger,0.0008112634754658944
inspirasi,anger,0.0008112634754658944
instansi,anger,0.0008112634754658944
institusi,anger,0.001206421592626529
integritas,anger,0.0011752161766516837
intel,anger,0.0008112634754658944
internal,anger,0.0008112634754658944
intervensi,anger,0.0008112634754658944
intimidasi,anger,0.0012454049137063817
investigasi,anger,0.0008112634754658944
ira,anger,0.0008112634754658944
ironis,anger,0.0012021609981575274
isap,anger,0.0008112634754658944
isi,anger,0.001783496430505009
itu,anger,0.0013231700572724097
iya,anger,0.001093484661472581
jabat,anger,0.0023626582228966834
jadi,anger,0.0008112634754658944
jaga,anger,0.0010750649163879915
jago,anger,0.0017752676212252504
jahat,anger,0.0018351009070922463
jalan,anger,0.0015798153571661149
jalin,anger,0.0008112634754658944
jam,anger,0.0008112634754658944
jaman,anger,0.0008112634754658944
jamin,anger,0.0008112634754658944
janji,anger,0.0027450518795894686
jarang,anger,0.0008112634754658944
jasa,anger,0.0008112634754658944
jati,anger,0.0008112634754658944
jaya,anger,0.0008112634754658944
jejak,anger,0.0011847697535349764
jelas,anger,0.0008112634754658944
jempol,anger,0.0008112634754658944
jengkel,anger,0.0034616825377265506
jerit,anger,0.0008112634754658944
jilid,anger,0.0008112634754658944
job,anger,0.0008112634754658944
juang,anger,0.0015133724947786853
judi,anger,0.0008112634754658944
jujur,anger,0.0024391837290082055
junjung,anger,0.0008112634754658944
juta,anger,0.0008112634754658944
kabar,anger,0.0008112634754658944
kabur,anger,0.0011461084603797383
kaca,anger,0.0008112634754658944
kadang,anger,0.0008112634754658944
kaget,anger,0.0008112634754658944
kagum,anger,0.0008112634754658944
kait,anger,0.0008112634754658944
kala,anger,0.0008112634754658944
kalah,anger,0.0008112634754658944
kalau,anger,0.0008112634754658944
kali,anger,0.0019256178534064674
kamera,anger,0.001626979579876147
kantor,anger,0.0008112634754658944
kapolres,anger,0.0008112634754658944
kapolresta,anger,0.0008112634754658944
kapolri,anger,0.0008112634754658944
karya,anger,0.0008112634754658944
kasih,anger,0.0015531832498230091
kasihan,anger,0.0008112634754658944
kasus,anger,0.0011506016345548351
kawal,anger,0.0011483593787963344
kaya,anger,0.001563846686573407
kayak,anger,0.002305513132035954
kece,anger,0.0008112634754658944
kecewa,anger,0.0019527109272897663
kejar,anger,0.0011775062701700589
kejut,anger,0.0008112634754658944
kelar,anger,0.0013104481198229993
keluarga,anger,0.0008112634754658944
keluh,anger,0.0008112634754658944
kemarin,anger,0.0008112634754658944
kembali,anger,0.0008112634754658944
kembang,anger,0.0008112634754658944
kena,anger,0.0011248527248096448
kendali,anger,0.0008112634754658944
keong,anger,0.001206585500384079
kepala,anger,0.0008112634754658944
keras,anger,0.0012296605584835832
keren,anger,0.0008112634754658944
kerja,anger,0.005888910431343162
keroyok,anger,0.0008112634754658944
kesah,anger,0.0008112634754658944
kesal,anger,0.0033637067826854093
ketidakadilan,anger,0.0008112634754658944
ketidakpastian,anger,0.0008112634754658944
khawatir,anger,0.0008112634754658944
khianat,anger,0.0008112634754658944
kikis,anger,0.0008112634754658944
kilat,anger,0.0008112634754658944
kinerja,anger,0.002029009861426919
kira,anger,0.0008112634754658944
kirim,anger,0.0008112634754658944
klasik,anger,0.001248191522004326
kode,anger,0.0008112634754658944
kolaborasi,anger,0.0008112634754658944
koman,anger,0.0008112634754658944
komentar,anger,0.0008112634754658944
komitmen,anger,0.0008112634754658944
kompeten,anger,0.0008112634754658944
kompleksitas,anger,0.0008112634754658944
komunikasi,anger,0.0008112634754658944
komunitas,anger,0.0008112634754658944
kondusif,anger,0.0008112634754658944
kondusifitas,anger,0.0008112634754658944
koneksi,anger,0.0013137798163626539
konferensi,anger,0.0008112634754658944
konsekuensi,anger,0.0008112634754658944
konser,anger,0.0008112634754658944
kontra,anger,0.0008112634754658944
kontribusi,anger,0.0008112634754658944
koordinasi,anger,0.0008112634754658944
korban,anger,0.002216642937672058
korup,anger,0.002177250420889185
korupsi,anger,0.0008112634754658944
koruptor,anger,0.0023306417037848685
kosong,anger,0.0012943043124034447
kost,anger,0.0008112634754658944
kota,anger,0.0008112634754658944
kredibilitas,anger,0.0008112634754658944
kriminal,anger,0.0008112634754658944
kriminalitas,anger,0.0008112634754658944
kritik,anger,0.0011876836461870823
kritis,anger,0.0008112634754658944
kualitas,anger,0.0008112634754658944
kuasa,anger,0.002045750186938806
kuat,anger,0.0008112634754658944
kumpul,anger,0.0012030668231314498
kunci,anger,0.0008112634754658944
kunjung,anger,0.0008112634754658944
lacar,anger,0.0008112634754658944
lahir,anger,0.0008112634754658944
laksana,anger,0.0008112634754658944
laku,anger,0.003022418156511025
lamban,anger,0.0008112634754658944
lambat,anger,0.0011422864284523389
lampu,anger,0.0008112634754658944
lancar,anger,0.0008112634754658944
langgar,anger,0.001363292598932207
langka,anger,0.0008112634754658944
langkah,anger,0.0008112634754658944
langsung,anger,0.002242657881175999
lanjut,anger,0.0013687026428758366
lapang,anger,0.0011828794240707505
lapor,anger,0.0029586089617659435
lari,anger,0.0011645699315228056
larut,anger,0.0008112634754658944
latih,anger,0.0008112634754658944
laut,anger,0.0008112634754658944
lawan,anger,0.0010705650704220544
layak,anger,0.0008112634754658944
layan,anger,0.0008112634754658944
layar,anger,0.0008112634754658944
lebaran,anger,0.0008112634754658944
lelah,anger,0.0008112634754658944
lelucon,anger,0.0008112634754658944
lemah,anger,0.0008112634754658944
lembaga,anger,0.001355729681249031
lempem,anger,0.0012542701848043765
les,anger,0.0011645699315228056
lho,anger,0.0008112634754658944
liat,anger,0.001417840777180023
libat,anger,0.0011879914253243504
licik,anger,0.0012030668231314498
lihat,anger,0.00709782086809917
lindung,anger,0.003983539834248183
lingkung,anger,0.0008112634754658944
lintas,anger,0.0008112634754658944
longo,anger,0.0008112634754658944
luar,anger,0.0008112634754658944
luka,anger,0.0008112634754658944
lunak,anger,0.0012121720355439943
lupa,anger,0.0008112634754658944
maaf,anger,0.0008112634754658944
macem,anger,0.0008112634754658944
macet,anger,0.0008112634754658944
mah,anger,0.0012172686587884854
mahal,anger,0.0008112634754658944
mahluk,anger,0.0011899625726642035
main,anger,0.0020469834885831852
maju,anger,0.0008112634754658944
maksimal,anger,0.0008112634754658944
malam,anger,0.0008112634754658944
malas,anger,0.0008112634754658944
maling,anger,0.0008112634754658944
mall,anger,0.0008112634754658944
malu,anger,0.002693086185868275
mana,anger,0.0008112634754658944
mandek,anger,0.0008112634754658944
mangkrak,anger,0.0008112634754658944
manis,anger,0.0011266538349368387
mantap,anger,0.0008112634754658944
manusia,anger,0.0008112634754658944
manusiawi,anger,0.0008112634754658944
marah,anger,0.0035367144220465317
mari,anger,0.0008112634754658944
masalah,anger,0.0013873089192998063
masuk,anger,0.0008112634754658944
masyarakat,anger,0.0011062259973974693
mata,anger,0.0015553695067084363
media,anger,0.0019699605210091358
medsos,anger,0.0008112634754658944
meja,anger,0.0008112634754658944
mekanisme,anger,0.0008112634754658944
memedsos,anger,0.0008112634754658944
menang,anger,0.0015132956853570582
menarkoba,anger,0.0008112634754658944
mending,anger,0.001262987718295466
menetizen,anger,0.0008112634754658944
mengapa,anger,0.0013392108654748014
mentang,anger,0.001331054388179999
mesti,anger,0.0008112634754658944
milik,anger,0.0008112634754658944
milu,anger,0.0008112634754658944
mimpi,anger,0.0008112634754658944
minggu,anger,0.0008112634754658944
minim,anger,0.0008112634754658944
miris,anger,0.0008112634754658944
miskin,anger,0.001240840027273561
mobil,anger,0.001118868607042516
modal,anger,0.0017070945353077282
modernisasi,anger,0.0008112634754658944
moga,anger,0.0012226155902313055
momok,anger,0.0008112634754658944
monitor,anger,0.0008112634754658944
motor,anger,0.0014743919221437533
muak,anger,0.0035237273561295546
mudah,anger,0.0008112634754658944
mudik,anger,0.0008112634754658944
muncul,anger,0.0008112634754658944
mundur,anger,0.0012328164795037376
musuh,anger,0.0014079773051412544
naik,anger,0.001196800998748794
nama,anger,0.0012623575621425126
nanya,anger,0.0008112634754658944
narkoba,anger,0.0008112634754658944
nasib,anger,0.0008112634754658944
nasional,anger,0.0008112634754658944
negara,anger,0.001710284574728415
negatif,anger,0.0008112634754658944
negeri,anger,0.002612837207348301
negosiasi,anger,0.0008112634754658944
ngeri,anger,0.0008112634754658944
ngerti,anger,0.0008112634754658944
niat,anger,0.0008112634754658944
nilai,anger,0.0008112634754658944
nol,anger,0.001167415516593453
nurani,anger,0.0008112634754658944
nya,anger,0.0008112634754658944
nyaman,anger,0.0008112634754658944
nyata,anger,0.001483252499999701
nyawa,anger,0.0008112634754658944
objektif,anger,0.0008112634754658944
obrol,anger,0.0008112634754658944
of,anger,0.0008112634754658944
oke,anger,0.0008112634754658944
oknum,anger,0.0027584742699402007
omong,anger,0.0008112634754658944
online,anger,0.0008112634754658944
operasi,anger,0.0008112634754658944
operasional,anger,0.0008112634754658944
optimal,anger,0.0008112634754658944
optimis,anger,0.0008112634754658944
orang,anger,0.002008248079543769
orator,anger,0.0008112634754658944
ormas,anger,0.0008112634754658944
out,anger,0.0008112634754658944
pagi,anger,0.0008112634754658944
paham,anger,0.0008112634754658944
pahlawan,anger,0.0008112634754658944
pajak,anger,0.001994608073176557
palsu,anger,0.001748871114564112
pamer,anger,0.0012044542630612566
pamrih,anger,0.0008112634754658944
pandang,anger,0.0008112634754658944
panggung,anger,0.0011221306582696476
panik,anger,0.0008112634754658944
panitia,anger,0.0008112634754658944
panjang,anger,0.0012030668231314498
pantul,anger,0.0008112634754658944
panutan,anger,0.0008112634754658944
parah,anger,0.001227709076688741
partisipasi,anger,0.0008112634754658944
pas,anger,0.0008112634754658944
pasang,anger,0.0008112634754658944
pasrah,anger,0.00168567180276594
pasti,anger,0.0010674847826846344
patroli,anger,0.0008112634754658944
patut,anger,0.0008112634754658944
pecat,anger,0.0013195591941844967
pedih,anger,0.0008112634754658944
peduli,anger,0.0011687945673753948
pegang,anger,0.0008112634754658944
peka,anger,0.0008112634754658944
pelintir,anger,0.0008112634754658944
pena,anger,0.0008112634754658944
penting,anger,0.0017076161904111566
penuh,anger,0.0008112634754658944
peran,anger,0.0008112634754658944
peras,anger,0.0013313603270439837
percaya,anger,0.004094128778712722
perhati,anger,0.0008112634754658944
periksa,anger,0.0008112634754658944
pers,anger,0.0008112634754658944
persekusi,anger,0.0008112634754658944
personel,anger,0.0008112634754658944
pesimis,anger,0.0008112634754658944
pihak,anger,0.0008112634754658944
pikir,anger,0.0012351101445285733
pilih,anger,0.0017445474602020643
pingpong,anger,0.0013392108654748014
pokok,anger,0.0008112634754658944
polisi,anger,0.008643468001157154
polres,anger,0.0008112634754658944
polri,anger,0.0008112634754658944
polw,anger,0.0008112634754658944
polwan,anger,0.0008112634754658944
pos,anger,0.0008112634754658944
positif,anger,0.0008112634754658944
praktek,anger,0.001167415516593453
preman,anger,0.0012217136741055623
prestasi,anger,0.0012044542630612566
pribadi,anger,0.0012109576498728803
prihatin,anger,0.0008112634754658944
prinsip,anger,0.0008112634754658944
prioritas,anger,0.0008112634754658944
pro,anger,0.0008112634754658944
profesi,anger,0.0008112634754658944
profesional,anger,0.0008112634754658944
profesionalisme,anger,0.0008112634754658944
profesionalitas,anger,0.0008112634754658944
program,anger,0.0008112634754658944
progres,anger,0.0008112634754658944
progresif,anger,0.0008112634754658944
progress,anger,0.0008112634754658944
prosedur,anger,0.0008112634754658944
proses,anger,0.0019401434272559078
protes,anger,0.0012146793637686057
puas,anger,0.0008112634754658944
publik,anger,0.0008112634754658944
pulang,anger,0.0008112634754658944
pungli,anger,0.0011925489383047838
putus,anger,0.0008112634754658944
ragam,anger,0.0025455573084891122
ragu,anger,0.0008112634754658944
rahasia,anger,0.0011507096368253869
rajalela,anger,0.0008112634754658944
rakyat,anger,0.010499644058348332
ramah,anger,0.0008112634754658944
ramai,anger,0.0008112634754658944
rame,anger,0.0008112634754658944
razia,anger,0.0008112634754658944
realitanya,anger,0.0008112634754658944
reformasi,anger,0.0012731748968148173
rekam,anger,0.0008112634754658944
rela,anger,0.0008112634754658944
relawan,anger,0.0008112634754658944
resah,anger,0.0008112634754658944
resmi,anger,0.0008112634754658944
respon,anger,0.0008112634754658944
respons,anger,0.0008112634754658944
responsif,anger,0.0008112634754658944
ribat,anger,0.002112898835770406
ribu,anger,0.0008112634754658944
ribut,anger,0.0008112634754658944
rinding,anger,0.0008112634754658944
ringan,anger,0.0010991360758393117
ruang,anger,0.0012542701848043765
rugi,anger,0.0011654936821618878
rumah,anger,0.0008112634754658944
rumit,anger,0.0008112634754658944
rusak,anger,0.0017557875367798764
rusmini,anger,0.0008112634754658944
rutin,anger,0.0008112634754658944
saat,anger,0.0008112634754658944
sabar,anger,0.0008112634754658944
sadar,anger,0.0008112634754658944
sakarang,anger,0.0008112634754658944
sakit,anger,0.0008112634754658944
salah,anger,0.005187090782711981
salut,anger,0.0008112634754658944
sampe,anger,0.0008112634754658944
sandiwara,anger,0.0011221306582696476
sangka,anger,0.0008112634754658944
sanksi,anger,0.0010991360758393117
santai,anger,0.001544309456984077
sari,anger,0.001189025962431748
satu,anger,0.0008112634754658944
saya,anger,0.0008112634754658944
sayang,anger,0.0008112634754658944
scroll,anger,0.0008112634754658944
sdm,anger,0.0008112634754658944
sea,anger,0.0008112634754658944
seakan,anger,0.0008112634754658944
sedia,anger,0.0008112634754658944
sedih,anger,0.0008112634754658944
segar,anger,0.0008112634754658944
segel,anger,0.0008112634754658944
sehat,anger,0.0008112634754658944
sejahtera,anger,0.0008112634754658944
sekolah,anger,0.0008112634754658944
sektor,anger,0.0008112634754658944
selamat,anger,0.0008112634754658944
selesai,anger,0.0008112634754658944
selidik,anger,0.0011786368317299072
semangat,anger,0.0008112634754658944
semena,anger,0.0008112634754658944
sempat,anger,0.0008112634754658944
sempet,anger,0.0008112634754658944
semrawut,anger,0.0016057368651768167
senang,anger,0.0008112634754658944
sengsara,anger,0.0016491721702483271
senjata,anger,0.0008112634754658944
sentuh,anger,0.0008112634754658944
senyap,anger,0.001378875536509165
senyum,anger,0.0008112634754658944
seragam,anger,0.0016866882234662724
seram,anger,0.0008112634754658944
serang,anger,0.0008112634754658944
serius,anger,0.0011149584059482035
serta,anger,0.0008112634754658944
setia,anger,0.0008112634754658944
seviral,anger,0.0008112634754658944
sia,anger,0.0008112634754658944
siaga,anger,0.0008112634754658944
sibuk,anger,0.001472704121054771
sidang,anger,0.0012542701848043765
sidik,anger,0.0008112634754658944
sigap,anger,0.0015974839087125065
signifikan,anger,0.0008112634754658944
sih,anger,0.003700752888087976
sikap,anger,0.0011988934574592494
silaturahmi,anger,0.0008112634754658944
sim,anger,0.0011925489383047838
simbol,anger,0.0015087962076845637
sinergi,anger,0.0008112634754658944
sistem,anger,0.0020144577115771612
siti,anger,0.0008112634754658944
situasi,anger,0.0008112634754658944
skeptis,anger,0.0008112634754658944
sogok,anger,0.0008112634754658944
sok,anger,0.0031505490949631947
solusi,anger,0.0008112634754658944
sore,anger,0.0008112634754658944
sorot,anger,0.0008112634754658944
sosial,anger,0.001199902168865592
sosialisasi,anger,0.0008112634754658944
speechless,anger,0.0008112634754658944
spekulasi,anger,0.0008112634754658944
stabilitas,anger,0.0008112634754658944
standar,anger,0.00123192002673911
standby,anger,0.0008112634754658944
strobo,anger,0.0008112634754658944
suai,anger,0.0011667799485481376
suara,anger,0.0008112634754658944
suasana,anger,0.0008112634754658944
suci,anger,0.001245543106029886
suka,anger,0.0008112634754658944
sukses,anger,0.0008112634754658944
sulap,anger,0.0008112634754658944
sulit,anger,0.0024493973127390645
suluh,anger,0.0008112634754658944
sumber,anger,0.0008112634754658944
sumpah,anger,0.0015778009435747468
sungguh,anger,0.0013409650970419539
surat,anger,0.0008112634754658944
suruh,anger,0.001974753764960165
susah,anger,0.0027104657096671605
taat,anger,0.0008112634754658944
tahan,anger,0.0008112634754658944
tahu,anger,0.0011207596938373648
tahun,anger,0.0008112634754658944
tajam,anger,0.0011790918556169243
takjub,anger,0.0008112634754658944
takut,anger,0.0016156543157789711
tambah,anger,0.0012271334271802094
tangan,anger,0.0008112634754658944
tangga,anger,0.0008112634754658944
tanggap,anger,0.0008112634754658944
tangguh,anger,0.0008112634754658944
tanggung,anger,0.0012471133316152652
tangis,anger,0.0008112634754658944
tangkap,anger,0.0010659249178204037
tantang,anger,0.0008112634754658944
taruh,anger,0.0008112634754658944
tau,anger,0.0011942145498906678
tebang,anger,0.0013604514369023864
tegak,anger,0.0017727385214609157
tegang,anger,0.0008112634754658944
tegas,anger,0.0008112634754658944
teguh,anger,0.0008112634754658944
tekan,anger,0.0008112634754658944
teknologi,anger,0.0008112634754658944
teman,anger,0.0008112634754658944
temu,anger,0.0008112634754658944
tenang,anger,0.0015878163943496269
tengah,anger,0.0008112634754658944
tenggelam,anger,0.001216598725070801
tentu,anger,0.0008112634754658944
terang,anger,0.0008112634754658944
teriak,anger,0.0008112634754658944
terima,anger,0.0009931946549381805
tertib,anger,0.0008112634754658944
terus,anger,0.0008112634754658944
tetap,anger,0.0008112634754658944
the,anger,0.0008112634754658944
tiap,anger,0.0008112634754658944
tidak,anger,0.008754582398894577
tidakadil,anger,0.0016973071132146335
tiga,anger,0.0008112634754658944
tiktok,anger,0.0008112634754658944
tilang,anger,0.0014886814905893957
timbang,anger,0.0008112634754658944
timbul,anger,0.0008112634754658944
timpang,anger,0.0008112634754658944
tindak,anger,0.0031005694823338604
tindaklanjut,anger,0.0008112634754658944
tindas,anger,0.0012586678507960603
tinggal,anger,0.0015729539409318164
tingkat,anger,0.0008112634754658944
titik,anger,0.0008112634754658944
tolak,anger,0.0008112634754658944
tolol,anger,0.0015178825732474158
tolong,anger,0.0008112634754658944
tombak,anger,0.0008112634754658944
transparan,anger,0.0008112634754658944
transparansi,anger,0.0008112634754658944
transportasi,anger,0.0008112634754658944
tuduh,anger,0.0008112634754658944
tugas,anger,0.0021361703433939398
tulus,anger,0.0008112634754658944
tumben,anger,0.0008112634754658944
tumpuk,anger,0.0008112634754658944
tumpul,anger,0.0012126350684779437
tunda,anger,0.0008112634754658944
tunggu,anger,0.0013137752337467037
tuntas,anger,0.00132274631757826
